2013-02-01,1.80774,2,
2013-02-02,1.80798,2,
2013-02-03,1.80822,2,
2013-02-04,1.80846,2,
2013-02-05,1.8087,2,
2013-02-06,1.80894,2,
2013-02-07,1.80918,2,
2013-02-08,1.80942,2,
2013-02-09,1.80966,2,
2013-02-10,1.8099,2,
2013-02-11,1.81016,2,
2013-02-12,1.81042,2,
2013-02-13,1.81068,2,
2013-02-14,1.81094,2,
2013-02-15,1.8112,2,
2013-02-16,1.81146,2,
2013-02-17,1.81172,2,
2013-02-18,1.81198,2,
2013-02-19,1.81224,2,
2013-02-20,1.8125,2,
2013-02-21,1.81276,2,
2013-02-22,1.81302,2,
2013-02-23,1.81328,2,
2013-02-24,1.81354,2,
2013-02-25,1.8138,2,
2013-02-26,1.81406,2,
2013-02-27,1.81432,2,
2013-02-28,1.81458,2,
2013-02-01,6.96,1,
2013-02-02,6.96,1,
2013-02-03,6.96,1,
2013-02-04,6.96,1,
2013-02-05,6.96,1,
2013-02-06,6.96,1,
2013-02-07,6.96,1,
2013-02-08,6.96,1,
2013-02-09,6.96,1,
2013-02-10,6.96,1,
2013-02-11,6.96,1,
2013-02-12,6.96,1,
2013-02-13,6.96,1,
2013-02-14,6.96,1,
2013-02-15,6.96,1,
2013-02-16,6.96,1,
2013-02-17,6.96,1,
2013-02-18,6.96,1,
2013-02-19,6.96,1,
2013-02-20,6.96,1,
2013-02-21,6.96,1,
2013-02-22,6.96,1,
2013-02-23,6.96,1,
2013-02-24,6.96,1,
2013-02-25,6.96,1,
2013-02-26,6.96,1,
2013-02-27,6.96,1,
2013-02-28,6.96,1,